id,name,res_id,lang,type,src,value,module,state,comments,lp_key,lp_isusedbyexternalapps
2234696,other,,ar_001,,Forget password,نسيت كلمة المرور,,translated,,ar_001_forget_password_title_label,t
2234697,other,,ar_001,,Enter your user name,أدخل اسم المستخدم الخاص بك,,translated,,ar_001_enter_your_user_name_label,t
2234698,other,,ar_001,,New password,كلمة المرور الجديدة,,translated,,ar_001_new_password_label,t
2234699,other,,ar_001,,Enter new password,أدخل كلمة المرور الجديدة,,translated,,ar_001_enter_new_password_text_field,t
2234700,other,,ar_001,,Confirm new password,تأكيد كلمة المرور الجديدة,,translated,,ar_001_confirm_new_password_text_field,t
2234813,other,,ar_001,,Device registration,تسجيل الجهاز,,translated,,ar_001_device_registration_label,t
2234814,other,,ar_001,,Recharge amount,مبلغ إعادة الشحن,,translated,,ar_001_recharge_amount_text_field,t
2233999,other,,ar_001,,Try Again,حاول مرة أخرى,,translated,,ar_001_signature_try_again_button,t
2234000,other,,ar_001,,Signature,التوقيع,,translated,,ar_001_signature_ signature_title_label,t
2234001,other,,ar_001,,Take A Photo,التقاط صورة,,translated,,ar_001_aert_take_a_photo_button,t
2234002,other,,ar_001,,Choose From Library,اختيار من الجهاز,,translated,,ar_001_alert_choose_from_library_button,t
2234003,other,,ar_001,,Cancel,إلغاء,,translated,,ar_001_alert_cancel_button,t
2234004,other,,ar_001,,Will Receive A Confirmation Email,سوف تتلقى رسالة تأكيد عبر البريد الإلكتروني,,translated,,ar_001_alert_will_receive_a_confirmation_email_body_label,t
2234005,other,,ar_001,,Ordering,الطلب,,translated,,ar_001_sheet_ordering_button,t
2234006,other,,ar_001,,Bill Payment,دفع الفواتير,,translated,,ar_001_sheet_bill_payment_button,t
2234007,other,,ar_001,,Commission Reports,تقارير العمولة,,translated,,ar_001_sheet_commission_reports_button,t
2234008,other,,ar_001,,Manage Subscription,إدارة الاشتراك,,translated,,ar_001_sheet_manage_subscription_button,t
2234009,other,,ar_001,,Settings,الاعدادات,,translated,,ar_001_sheet_settings_button,t
2234010,other,,ar_001,,Logout,تسجيل الخروج,,translated,,ar_001_sheet_logout_button,t
2234011,other,,ar_001,,Settings,الاعدادات,,translated,,ar_001_settings_settings_title_label,t
2234012,other,,ar_001,,Language,اللغة,,translated,,ar_001_settings_language_picker,t
2234013,other,,ar_001,,Allow Touch ID,السماح باستخدام بصمة اليد,,translated,,ar_001_settings_allow_touch_id_switch,t
2234014,other,,ar_001,,Allow Face ID,السماح باستخدام بصمة الوجه,,translated,,ar_001_settings_allow_face_id_switch,t
2234015,other,,ar_001,,Version,الإصدار,,translated,,ar_001_settings_version_label,t
2234016,other,,ar_001,,Build Number,رقم البناء,,translated,,ar_001_settings_build number_label,t
2234017,other,,ar_001,,"Are You Sure You Want
 To Quit ?",هل أنت متأكد من أنك تريد الخروج ؟,,translated,,ar_001_alert_quit_title_label,t
2234018,other,,ar_001,,Customer Subscriptions,اشتراكات العملاء,,translated,,ar_001_customer_subscriptions_title_label,t
2234019,other,,ar_001,,Plan,الباقه,,translated,,ar_001_customer_subscriptions_plan_label,t
2234020,other,,ar_001,,Addons,الخدمات الاضافية,,translated,,ar_001_customer_subscriptions_addons_label,t
2234021,other,,ar_001,,Discover Addons,اكتشف الخدمات الاضافية,,translated,,ar_001_customer_discover_addons_button,t
2234022,other,,ar_001,,Select Addons,اختر الخدمات الاضافية,,translated,,ar_001_select_addons_title_label,t
2234023,other,,ar_001,,"Choose Addons For Your Fibernet
 Plan",اختر الإضافات لباقة الفايبر الخاصة بك,,translated,,ar_001_select_addons_choose_addons_label,t
2234024,other,,ar_001,,Add,أضف,,translated,,ar_001_select_addons_add_button,t
2234025,other,,ar_001,,Next,التالي,,translated,,ar_001_select_addons_next_button,t
2234026,other,,ar_001,,Plan Upgrade,ترقية الباقه,,translated,,ar_001_alert_plan_upgrade_title_label,t
2234027,other,,ar_001,,Are You Sure Upgrade This Plan,هل أنت متأكد من ترقية هذه الباقه؟,,translated,,ar_001_alert_are_you_sure_upgrade_this_plan_title_label,t
2234028,other,,ar_001,,Plan Upgraded,تمت ترقية الباقة,,translated,,ar_001_alert_plan_upgraded_title_label,t
2234029,other,,ar_001,,Plan Upgraded Successfully,تمت ترقية الباقة بنجاح,,translated,,ar_001_alert_plan_upgraded_successfully_body_label,t
2234030,other,,ar_001,,ID Scanning,مسح الهوية,,translated,,ar_001_id_scanning_title_label,t
2234031,other,,ar_001,,Skip,تخطي,,translated,,ar_001_id_scanning_skip_button,t
2234032,other,,ar_001,,Scan ID,مسح الهوية,,translated,,ar_001_id_scanning_scan_id_button,t
2234033,other,,ar_001,,Search Subscription,البحث عن اشتراك,,translated,,ar_001_search_subscription_title_label,t
2234034,other,,ar_001,,"Please enter customer ID
 or You can scan it",الرجاء إدخال معرف العميل أو يمكنك مسحه ضوئيًا,,translated,,ar_001_search_subscription_please_enter_customer_id_label,t
2234035,other,,ar_001,,ID Type,نوع الهوية,,translated,,ar_001_search_subscription_id_type_picker,t
2234036,other,,ar_001,,ID Number,رقم الهوية,,translated,,ar_001_search_subscription_id_number_text_field,t
2234037,other,,ar_001,,Search,بحث,,translated,,ar_001_search_subscription_search_button,t
2234038,other,,ar_001,,ID Scan,مسح الهوية,,translated,,ar_001_search_subscription_id_scan_button,t
2234039,other,,ar_001,,Customer Details,معلومات العميل,,translated,,ar_001_customer_details_title_label,t
2234040,other,,ar_001,,Enter Customer Details,ادخل معلومات العميل,,translated,,ar_001_customer_details_enter_customer_details_label,t
2234041,other,,ar_001,,ID Type,نوع الهوية,,translated,,ar_001_customer_details_id_type_picker,t
2234042,other,,ar_001,,ID Number,رقم الهوية,,translated,,ar_001_customer_details_id_number_text_field,t
2234043,other,,ar_001,,Expiry Date *,* تاريخ الانتهاء,,translated,,ar_001_customer_details_expiry_date_text_field,t
2234044,other,,ar_001,,Personal Information,معلومات شخصية,,translated,,ar_001_customer_details_personal_information_label,t
2234045,other,,ar_001,,Title *,* اللقب,,translated,,ar_001_customer_details_title_picker,t
2234046,other,,ar_001,,First Name *,* الاسم الاول,,translated,,ar_001_customer_details_first_name_text_field,t
2234047,other,,ar_001,,Middle Name,الاسم الاوسط,,translated,,ar_001_customer_details_middle_name_text_field,t
2234996,other,,ar_001,,B2B Postpaid Activation,تفعيل الدفع الآجل B2B,,translated,,ar_001_b2b_postpaid_activation_label,t
2234997,other,,ar_001,,Credit transfer,تحويل الرصيد,,translated,,ar_001_credit_transfer_label,t
2235003,other,,ar_001,,Press the button below to select the recipient.,اضغط على الزر أدناه لتحديد المستلم.,,translated,,ar_001_press_the_button_below_to_select_the_recipient,t
2234815,other,,ar_001,,Bundle subscription,اشتراك الحزمة,,translated,,ar_001_bundle_subscription_label,t
2234816,other,,ar_001,,Other Information,معلومات أخرى,,translated,,ar_001_other_information_label,t
2234817,other,,ar_001,,Please show contract,يرجى إظهار العقد,,translated,,ar_001_please_show_contract_label,t
2234818,other,,ar_001,,"Please accept the Terms and Conditions, fill the signature, address, and contact info",يرجى قبول الشروط والأحكام، وملء التوقيع والعنوان ومعلومات الاتصال,,translated,,ar_001_please_fill_signature_address_contact,t
2234819,other,,ar_001,,Postpaid Portin In,Portin مدفوع لاحقاً,,translated,,ar_001_postpaid_port_in_label,t
2234820,other,,ar_001,,Please choose payment method,الرجاء اختيار طريقة الدفع,,translated,,ar_001_alert_choose_payment_method,t
2234821,other,,ar_001,,QR code,رمز الاستجابة السريعة,,translated,,ar_001_qr_code_label,t
2234822,other,,ar_001,,SAD Documents,وثائق SAD,,translated,,ar_001_sad_documents_label,t
2234823,other,,ar_001,,Please fill sad document,يرجى ملء الوثيقة الحزينة,,translated,,ar_001_sad_documents_error_label,t
2234824,other,,ar_001,,Please select plan,الرجاء تحديد الخطة,,translated,,ar_001_select_plan_error_label,t
2234825,other,,ar_001,,Please select donor,الرجاء تحديد المتبرع,,translated,,ar_001_select_donor_error_label,t
2234826,other,,ar_001,,Please enter port in number,الرجاء إدخال رقم المنفذ,,translated,,ar_001_select_port_in_error_label,t
2234827,other,,ar_001,,Please select replacement reason,الرجاء تحديد سبب الاستبدال,,translated,,ar_001_select_replacement_reason_error_label,t
2234828,other,,ar_001,,5G plans,خطط 5G,,translated,,ar_001_four_g_plans_label,t
2234829,other,,ar_001,,4G plans,خطط 4G,,translated,,ar_001_five_g_plans_label,t
2234830,other,,ar_001,,Update Now,التحديث الآن,,translated,,ar_001_update_now_label,t
2234831,other,,ar_001,,Update the App,تحديث التطبيق,,translated,,ar_001_update_the_app_label,t
2234832,other,,ar_001,,Available items,العناصر المتوفرة,,translated,,ar_001_available_items_label,t
2234833,other,,ar_001,,Please fill billing address,الرجاء ملء عنوان الفاتورة,,translated,,ar_001_please_fill_billing_address_label,t
2234834,other,,ar_001,,Please enter ID expiry date,الرجاء إدخال تاريخ انتهاء صلاحية الهوية,,translated,,ar_001_alert_enter_id_expiry_date,t
2234835,other,,ar_001,,Please choose the title,الرجاء اختيار العنوان,,translated,,ar_001_alert_choose_title,t
2234836,other,,ar_001,,Please choose the gender,الرجاء اختيار الجنس,,translated,,ar_001_alert_choose_gender,t
2234837,other,,ar_001,,Please choose the nationality,الرجاء اختيار الجنسية,,translated,,ar_001_alert_choose_nationality,t
2234838,other,,ar_001,,Please enter the date of birth,الرجاء إدخال تاريخ الميلاد,,translated,,ar_001_alert_enter_date_of_birth,t
2234839,other,,ar_001,,Please choose the customer language,الرجاء اختيار لغة العميل,,translated,,ar_001_alert_choose_customer_language,t
2234840,other,,ar_001,,Please enter the electricity account number,الرجاء إدخال رقم حساب الكهرباء,,translated,,ar_001_alert_enter_electricity_account_number,t
2234841,other,,ar_001,,Please enter the name,الرجاء إدخال الاسم,,translated,,ar_001_alert_enter_the_name,t
2234842,other,,ar_001,,Please add a front document,الرجاء إضافة مستند أمامي,,translated,,ar_001_alert_add_front_document,t
2234843,other,,ar_001,,Please add a back document,الرجاء إضافة مستند خلفي,,translated,,ar_001_alert_add_back_document,t
2234844,other,,ar_001,,Please add a sim code,الرجاء إضافة رمز الشريحة,,translated,,ar_001_alert_add_sim_code,t
2234845,other,,ar_001,,Please add a number details,يرجى إضافة تفاصيل الرقم,,translated,,ar_001_alert_add_number_details,t
2234846,other,,ar_001,,Please enter a voucher code,الرجاء إدخال رمز القسيمة,,translated,,ar_001_alert_enter_voucher_code,t
2234847,other,,ar_001,,Please enter recharge amount,الرجاء إدخال مبلغ إعادة الشحن,,translated,,ar_001_alert_enter_recharge_amount,t
2234848,other,,ar_001,,Please add address,الرجاء إضافة العنوان,,translated,,ar_001_alert_add_address,t
2234849,other,,ar_001,,Please add contact,الرجاء إضافة جهة اتصال,,translated,,ar_001_alert_add_contact,t
2234850,other,,ar_001,,Please choose access technology,الرجاء اختيار تكنولوجيا الوصول,,translated,,ar_001_alert_access_technology,t
2234851,other,,ar_001,,Please enter the username,الرجاء إدخال اسم المستخدم,,translated,,ar_001_alert_enter_username,t
2234852,other,,ar_001,,Please enter the password,الرجاء إدخال كلمة المرور,,translated,,ar_001_alert_enter_password,t
2234853,other,,ar_001,,Please enter refill MSISDN,الرجاء إدخال إعادة تعبئة MSISDN,,translated,,ar_001_alert_enter_refill_msisdn,t
2234854,other,,ar_001,,Unread,غير مقروء,,translated,,ar_001_unread_label,t
2234855,other,,ar_001,,GCC ID,معرف مجلس التعاون الخليجي,,translated,,ar_001_gcc_id_label,t
2234856,other,,ar_001,,Omani ID,الهوية العمانية,,translated,,ar_001_omani_id_label,t
2234857,other,,ar_001,,Invalid location,موقع غير صالح,,translated,,ar_001_invalid_location_label,t
2234858,other,,ar_001,,SIM price,سعر الشريحة,,translated,,ar_001_sim_price_text_field,t
2234859,other,,ar_001,,( Don't have Stocks ),(لا أملك أسهم),,translated,,ar_001_dont_have_stocks_label,t
2234860,other,,ar_001,,Visit title,عنوان الزيارة,,translated,,ar_001_visit_title_label,t
2234861,other,,ar_001,,Delete,يمسح,,translated,,ar_001_delete_label,t
2234862,other,,ar_001,,press the button below to add channel members ,اضغط على الزر أدناه لإضافة أعضاء القناة,,translated,,ar_001_channel_member_add_label,t
2234863,other,,ar_001,,Add channel members,إضافة أعضاء القناة,,translated,,ar_001_channel_member_add_btn_label,t
2234864,other,,ar_001,,Visit planning,تخطيط الزيارة,,translated,,ar_001_visit_planning_label,t
2234865,other,,ar_001,,Survey type,نوع المسح,,translated,,ar_001_survey_type_label,t
2234866,other,,ar_001,,Search by name or code,البحث حسب الاسم أو الرمز,,translated,,ar_001_search_by_name_label,t
2234867,other,,ar_001,,Selected Channel members,أعضاء القناة المختارين,,translated,,ar_001_selected_channel_member_label,t
2234868,other,,ar_001,,Channel type,نوع القناة,,translated,,ar_001_channel_type_text_filed,t
2234869,other,,ar_001,,Visit Type,نوع الزيارة,,translated,,ar_001_visit_type_text_field,t
2234870,other,,ar_001,,Visit details ,تفاصيل الزيارة,,translated,,ar_001_visit_details_label,t
2234871,other,,ar_001,,Create new visit,إنشاء زيارة جديدة,,translated,,ar_001_create_new_visit_label,t
2234872,other,,ar_001,,Channel member info ,معلومات أعضاء القناة,,translated,,ar_001_channel_member_info_label,t
2234873,other,,ar_001,,Does not repeat,لا يتكرر,,translated,,ar_001_does_not_repeat_text_field,t
2234874,other,,ar_001,,Channel member performance ,أداء أعضاء القناة,,translated,,ar_001_channel_member_performance_label,t
2234875,other,,ar_001,,Recurrence,تكرار,,translated,,ar_001_recurrence_text_field,t
2234876,other,,ar_001,,Show details,إظهار التفاصيل,,translated,,ar_001_show_details_label,t
2234877,other,,ar_001,,Survey title,عنوان الاستطلاع,,translated,,ar_001_survey_title_label,t
2234878,other,,ar_001,,Scheduled Date,التاريخ المقرر,,translated,,ar_001_scheduled_date_label,t
